study,name,label,label_de,description,description_de
soep-pretest,pre_competition_affinity_mother_duration_12,,,,
soep-pretest,pre_competition_affinity_mother_duration_11,,,,
soep-pretest,pre_competition_affinity_mother_duration_10,,,,
soep-pretest,pre_competition_affinity_mother_duration_1,,,,
soep-pretest,pre_competition_affinity_mother_choosing_other,,,,
soep-pretest,pre_competition_affinity_mother_alternative,,,,
soep-pretest,pre_competition_affinity_mother_9,,,,
soep-pretest,pre_competition_affinity_mother_8,,,,
soep-pretest,pre_competition_affinity_mother_7,,,,
soep-pretest,pre_competition_affinity_mother_6,,,,
soep-pretest,pre_competition_affinity_mother_5,,,,
soep-pretest,pre_competition_affinity_mother_4,,,,
soep-pretest,pre_competition_affinity_mother_3,,,,
soep-pretest,pre_competition_affinity_mother_24,,,,
soep-pretest,pre_competition_affinity_mother_23,,,,
soep-pretest,pre_competition_affinity_mother_22,,,,
soep-pretest,pre_competition_affinity_mother_21,,,,
soep-pretest,pre_competition_affinity_mother_20,,,,
soep-pretest,pre_competition_affinity_mother_2,,,,
soep-pretest,pre_competition_affinity_mother_19,,,,
soep-pretest,pre_competition_affinity_mother_18,,,,
soep-pretest,pre_competition_affinity_mother_17,,,,
soep-pretest,pre_competition_affinity_mother_16,,,,
soep-pretest,pre_competition_affinity_mother_15,,,,
soep-pretest,pre_competition_affinity_mother_14,,,,
soep-pretest,pre_competition_affinity_mother_13,,,,
soep-pretest,pre_competition_affinity_mother_12,,,,
soep-pretest,pre_competition_affinity_mother_11,,,,
soep-pretest,pre_competition_affinity_mother_10,,,,
soep-pretest,pre_competition_affinity_mother_1,,,,
soep-pretest,pre_compet_affinity_child_understanding,,,,
soep-pretest,pre_compet_affinity_child_training_score,,,,
soep-pretest,pre_compet_affinity_child_start_min,,,,
soep-pretest,pre_compet_affinity_child_start_hour,,,,
soep-pretest,pre_compet_affinity_child_result_other,,,,
soep-pretest,pre_compet_affinity_child_result,,,,
soep-pretest,pre_compet_affinity_child_other_better,,,,
soep-pretest,pre_compet_affinity_child_game_known_other,,,,
soep-pretest,pre_compet_affinity_child_game_known,,,,
soep-pretest,pre_compet_affinity_child_end_min,,,,
soep-pretest,pre_compet_affinity_child_end_hour,,,,
soep-pretest,pre_compet_affinity_child_duration_min,,,,
soep-pretest,pre_compet_affinity_child_decision,,,,
soep-pretest,pre_compet_affinity_child_comment,,,,
soep-pretest,pre_compared_amount_gross_9,,,,
soep-pretest,pre_compared_amount_gross_8,,,,
soep-pretest,pre_compared_amount_gross_7,,,,
soep-pretest,pre_compared_amount_gross_6,,,,
soep-pretest,pre_compared_amount_gross_5,,,,
soep-pretest,pre_compared_amount_gross_4,,,,
soep-pretest,pre_compared_amount_gross_3,,,,
soep-pretest,pre_compared_amount_gross_2,,,,
soep-pretest,pre_compared_amount_gross_1,,,,
soep-pretest,pre_comp_coverage,,,,
soep-pretest,pre_comment_int,,,,
soep-pretest,pre_comment_general,,,,
soep-pretest,pre_cognitive_tests_right_number,,,,
soep-pretest,pre_cognitive_tests_grouped_number,,,,
soep-pretest,pre_cild_care_inrease_hours,,,,
soep-pretest,pre_children_yes_no,,,,
soep-pretest,pre_children_wished_number,,,,
soep-pretest,pre_children_reasons_against9,,,,
soep-pretest,pre_children_reasons_against8,,,,
soep-pretest,pre_children_reasons_against7,,,,
soep-pretest,pre_children_reasons_against6,,,,
soep-pretest,pre_children_reasons_against5,,,,
soep-pretest,pre_children_reasons_against4,,,,
soep-pretest,pre_children_reasons_against3,,,,
soep-pretest,pre_children_reasons_against2,,,,
soep-pretest,pre_children_reasons_against11,,,,
soep-pretest,pre_children_reasons_against10,,,,
soep-pretest,pre_children_reasons_against1,,,,
soep-pretest,pre_children_number,,,,
soep-pretest,pre_children_need_father_participating,,,,
soep-pretest,pre_child_visit_friends,,,,
soep-pretest,pre_child_understood_test,,,,
soep-pretest,pre_child_staying_alone,,,,
soep-pretest,pre_child_sports_club,,,,
soep-pretest,pre_child_sport,,,,
soep-pretest,pre_child_speech_development_retardation,,,,
soep-pretest,pre_child_sisters_number,,,,
soep-pretest,pre_child_siblings_yes_no,,,,
soep-pretest,pre_child_siblings_number_younger,,,,
soep-pretest,pre_child_siblings_number_same_age,,,,
soep-pretest,pre_child_siblings_number_older,,,,
soep-pretest,pre_child_siblings_number,,,,
soep-pretest,pre_child_sex9,,,,
soep-pretest,pre_child_sex8,,,,
soep-pretest,pre_child_sex7,,,,
soep-pretest,pre_child_sex6,,,,
soep-pretest,pre_child_sex5,,,,
soep-pretest,pre_child_sex4,,,,
soep-pretest,pre_child_sex3,,,,
soep-pretest,pre_child_sex2,,,,
soep-pretest,pre_child_sex12,,,,
soep-pretest,pre_child_sex11,,,,
soep-pretest,pre_child_sex10,,,,
soep-pretest,pre_child_sex1,,,,
soep-pretest,pre_child_school_type,,,,
soep-pretest,pre_child_school_name_no_info,,,,
soep-pretest,pre_child_school_name_info,,,,
soep-pretest,pre_child_school,,,,
soep-pretest,pre_child_risk,,,,
soep-pretest,pre_child_pain_last3_month_9,,,,
soep-pretest,pre_child_pain_last3_month_8,,,,
soep-pretest,pre_child_pain_last3_month_7,,,,
soep-pretest,pre_child_pain_last3_month_6,,,,
soep-pretest,pre_child_pain_last3_month_5,,,,
soep-pretest,pre_child_pain_last3_month_4,,,,
soep-pretest,pre_child_pain_last3_month_3,,,,
soep-pretest,pre_child_pain_last3_month_2,,,,
soep-pretest,pre_child_pain_last3_month_12,,,,
soep-pretest,pre_child_pain_last3_month_11,,,,
soep-pretest,pre_child_pain_last3_month_10,,,,
soep-pretest,pre_child_pain_last3_month_1,,,,
soep-pretest,pre_child_other_activties_yes-no,,,,
soep-pretest,pre_child_other_activties,,,,
soep-pretest,pre_child_name9,,,,
soep-pretest,pre_child_name8,,,,
soep-pretest,pre_child_name7,,,,
soep-pretest,pre_child_name6,,,,
soep-pretest,pre_child_name5,,,,
soep-pretest,pre_child_name4,,,,
soep-pretest,pre_child_name3,,,,
soep-pretest,pre_child_name2,,,,
soep-pretest,pre_child_name12,,,,
soep-pretest,pre_child_name11,,,,
soep-pretest,pre_child_name10,,,,
soep-pretest,pre_child_name1,,,,
soep-pretest,pre_child_music_lessons_yes_no,,,,
soep-pretest,pre_child_music_lesson_4,,,,
soep-pretest,pre_child_music_lesson_3,,,,
soep-pretest,pre_child_music_lesson_2,,,,
soep-pretest,pre_child_music_lesson_1,,,,
soep-pretest,pre_child_medication,,,,
soep-pretest,pre_child_impulsiveness,,,,
soep-pretest,pre_child_important_sport,,,,
soep-pretest,pre_child_impatience,,,,
soep-pretest,pre_child_id,,,,
soep-pretest,pre_child_hearing_aid,,,,
soep-pretest,pre_child_glasses_hearing_aid,,,,
soep-pretest,pre_child_glasses,,,,
soep-pretest,pre_child_first_name_2,,,,
soep-pretest,pre_child_first_name,,,,
soep-pretest,pre_child_feeling_last_week8,,,,
soep-pretest,pre_child_feeling_last_week7,,,,
soep-pretest,pre_child_feeling_last_week6,,,,
soep-pretest,pre_child_feeling_last_week5,,,,
soep-pretest,pre_child_feeling_last_week4,,,,
soep-pretest,pre_child_feeling_last_week3,,,,
soep-pretest,pre_child_feeling_last_week2,,,,
soep-pretest,pre_child_feeling_last_week1,,,,
soep-pretest,pre_child_doctor_last12_month,,,,
soep-pretest,pre_child_develop_behav_disorder_treat,,,,
soep-pretest,pre_child_develop_behav_disorder,,,,
soep-pretest,pre_child_computer_hrs_week,,,,
soep-pretest,pre_child_computer_alone,,,,
soep-pretest,pre_child_care_situation,,,,
soep-pretest,pre_child_care_secure_ working_hours_employed,,,,
soep-pretest,pre_child_care_secure_ working_hours,,,,
soep-pretest,pre_child_care_obstacle_6_employed,,,,
soep-pretest,pre_child_care_obstacle_6,,,,
soep-pretest,pre_child_care_obstacle_5_employed,,,,
soep-pretest,pre_child_care_obstacle_5,,,,
soep-pretest,pre_child_care_obstacle_4_employed,,,,
soep-pretest,pre_child_care_obstacle_4,,,,
soep-pretest,pre_child_care_obstacle_3_employed,,,,
soep-pretest,pre_child_care_obstacle_3,,,,
soep-pretest,pre_child_care_obstacle_2_employed,,,,
soep-pretest,pre_child_care_obstacle_2,,,,
soep-pretest,pre_child_care_obstacle_1_employed,,,,
soep-pretest,pre_child_care_obstacle_1,,,,
soep-pretest,pre_child_care_flexible_ working_hours_employed,,,,
soep-pretest,pre_child_care_flexible_ working_hours,,,,
soep-pretest,pre_child_brothers_number,,,,
soep-pretest,pre_child_birth_year9,,,,
soep-pretest,pre_child_birth_year8,,,,
soep-pretest,pre_child_birth_year7,,,,
soep-pretest,pre_child_birth_year6,,,,
soep-pretest,pre_child_birth_year5,,,,
soep-pretest,pre_child_birth_year4,,,,
soep-pretest,pre_child_birth_year3,,,,
soep-pretest,pre_child_birth_year2,,,,
soep-pretest,pre_child_birth_year12,,,,
soep-pretest,pre_child_birth_year11,,,,
soep-pretest,pre_child_birth_year10,,,,
soep-pretest,pre_child_birth_year1,,,,
soep-pretest,pre_child_ads_adhs_diagnosed,,,,
soep-pretest,pre_child_12 years_hh,,,,
soep-pretest,pre_chest_measure_cm,,,,
soep-pretest,pre_chest_measure,,,,
soep-pretest,pre_changing_employer_likelihood,,,,
soep-pretest,pre_change_pre_2005,,,,
soep-pretest,pre_change_other_4weeks_y_n,,,,
soep-pretest,pre_change_other_4weeks_what,,,,
soep-pretest,pre_change_job_net_income2,,,,
soep-pretest,pre_change_job_net_income1,,,,
soep-pretest,pre_change_job_4weeks_y_n,,,,
soep-pretest,pre_change_job_4weeks_what,,,,
soep-pretest,pre_change_family_4weeks_y_n,,,,
soep-pretest,pre_change_family_4weeks_what,,,,
soep-pretest,pre_cft_subtest5_matrix_9,,,,
soep-pretest,pre_cft_subtest5_matrix_8,,,,
soep-pretest,pre_cft_subtest5_matrix_7,,,,
soep-pretest,pre_cft_subtest5_matrix_6,,,,
soep-pretest,pre_cft_subtest5_matrix_5,,,,
soep-pretest,pre_cft_subtest5_matrix_4,,,,
soep-pretest,pre_cft_subtest5_matrix_3,,,,
soep-pretest,pre_cft_subtest5_matrix_2,,,,
soep-pretest,pre_cft_subtest5_matrix_12,,,,
soep-pretest,pre_cft_subtest5_matrix_11,,,,
soep-pretest,pre_cft_subtest5_matrix_10,,,,
soep-pretest,pre_cft_subtest5_matrix_1,,,,
soep-pretest,pre_cft_subtest3_classification_9,,,,
soep-pretest,pre_cft_subtest3_classification_8,,,,
soep-pretest,pre_cft_subtest3_classification_7,,,,
soep-pretest,pre_cft_subtest3_classification_6,,,,
soep-pretest,pre_cft_subtest3_classification_5,,,,
soep-pretest,pre_cft_subtest3_classification_4,,,,
soep-pretest,pre_cft_subtest3_classification_3,,,,
soep-pretest,pre_cft_subtest3_classification_2,,,,
soep-pretest,pre_cft_subtest3_classification_12,,,,
soep-pretest,pre_cft_subtest3_classification_11,,,,
soep-pretest,pre_cft_subtest3_classification_10,,,,
soep-pretest,pre_cft_subtest3_classification_1,,,,
soep-pretest,pre_case_num_2008,,,,
soep-pretest,pre_case_num_2007,,,,
soep-pretest,pre_case_num,,,,
soep-pretest,pre_carry_mobile_yes_no,,,,
soep-pretest,pre_cancer_scenario8_doctors_advice_confidence,,,,
soep-pretest,pre_cancer_scenario8_doctors_advice,,,,
soep-pretest,pre_cancer_scenario8_confidence,,,,
soep-pretest,pre_cancer_scenario8,,,,
soep-pretest,pre_cancer_scenario7_doctors_advice_confidence,,,,
soep-pretest,pre_cancer_scenario7_doctors_advice,,,,
soep-pretest,pre_cancer_scenario7_confidence,,,,
soep-pretest,pre_cancer_scenario7,,,,
soep-pretest,pre_cancer_scenario6_doctors_advice_confidence,,,,
soep-pretest,pre_cancer_scenario6_doctors_advice,,,,
soep-pretest,pre_cancer_scenario6_confidence,,,,
soep-pretest,pre_cancer_scenario6,,,,
soep-pretest,pre_cancer_scenario5_doctors_advice_confidence,,,,
soep-pretest,pre_cancer_scenario5_doctors_advice,,,,
soep-pretest,pre_cancer_scenario5_confidence,,,,
soep-pretest,pre_cancer_scenario5,,,,
soep-pretest,pre_cancer_scenario4_doctors_advice_confidence,,,,
soep-pretest,pre_cancer_scenario4_doctors_advice,,,,
soep-pretest,pre_cancer_scenario4_confidence,,,,
soep-pretest,pre_cancer_scenario4,,,,
soep-pretest,pre_cancer_scenario3_doctors_advice_confidence,,,,
soep-pretest,pre_cancer_scenario3_doctors_advice,,,,
soep-pretest,pre_cancer_scenario3_confidence,,,,
soep-pretest,pre_cancer_scenario3,,,,
soep-pretest,pre_cancer_scenario2_doctors_advice_confidence,,,,
soep-pretest,pre_cancer_scenario2_doctors_advice,,,,
soep-pretest,pre_cancer_scenario2_confidence,,,,
soep-pretest,pre_cancer_scenario2,,,,
soep-pretest,pre_cancer_scenario1_doctors_advice_confidence,,,,
soep-pretest,pre_cancer_scenario1_doctors_advice,,,,
soep-pretest,pre_cancer_scenario1_confidence,,,,
soep-pretest,pre_cancer_scenario1,,,,
soep-pretest,pre_bsri_stubborn,,,,
soep-pretest,pre_bsri_strong,,,,
soep-pretest,pre_bsri_soothing,,,,
soep-pretest,pre_bsri_soft,,,,
soep-pretest,pre_bsri_sentimental,,,,
soep-pretest,pre_bsri_sensual,,,,
soep-pretest,pre_bsri_sensitive,,,,
soep-pretest,pre_bsri_secure,,,,
soep-pretest,pre_bsri_safety,,,,
soep-pretest,pre_bsri_sacrificing,,,,
soep-pretest,pre_bsri_romantic,,,,
soep-pretest,pre_bsri_risk,,,,
soep-pretest,pre_bsri_powerful,,,,
soep-pretest,pre_bsri_playful,,,,
soep-pretest,pre_bsri_opinion,,,,
soep-pretest,pre_bsri_objective,,,,
soep-pretest,pre_bsri_modest,,,,
soep-pretest,pre_bsri_leader,,,,
soep-pretest,pre_bsri_joyous,,,,
soep-pretest,pre_bsri_intelligent,,,,
soep-pretest,pre_bsri_influenced,,,,
soep-pretest,pre_bsri_impressible,,,,
soep-pretest,pre_bsri_impassionate,,,,
soep-pretest,pre_bsri_harsh,,,,
soep-pretest,pre_bsri_happy,,,,
soep-pretest,pre_bsri_forceful,,,,
soep-pretest,pre_bsri_fear,,,,
soep-pretest,pre_bsri_eager,,,,
soep-pretest,pre_bsri_dependend,,,,
soep-pretest,pre_bsri_decided,,,,
soep-pretest,pre_bsri_dauntless,,,,
soep-pretest,pre_bsri_criticize,,,,
soep-pretest,pre_bsri_compliable,,,,
soep-pretest,pre_bsri_competing,,,,
soep-pretest,pre_bsri_businesslike,,,,
soep-pretest,pre_bsri_beautiful,,,,
soep-pretest,pre_bsri_authoriative,,,,
soep-pretest,pre_bsri_attractive,,,,
soep-pretest,pre_bsri_astute,,,,
soep-pretest,pre_bsri_appearance,,,,
soep-pretest,pre_bsri_alluring,,,,
soep-pretest,pre_bsri_affectionate,,,,
soep-pretest,pre_breakfast_together_sunday,,,,
soep-pretest,pre_breakfast_together_saturday,,,,
soep-pretest,pre_breakfast_together_number_working_days,,,,
soep-pretest,pre_breakfast_together_never,,,,
soep-pretest,pre_both_sample_weight,,,,
soep-pretest,pre_both_man_and_woman_should_contribute_income,,,,
soep-pretest,pre_book_of_ household_accounts,,,,
soep-pretest,pre_bonus_incr_perform,,,,
soep-pretest,pre_bonus_alternatives_sceanrio,,,,
soep-pretest,pre_blood_donation_location,,,,
soep-pretest,pre_birth_country,,,,
soep-pretest,pre_big5_empathy,,,,
soep-pretest,pre_big5_beautiful,,,,
soep-pretest,pre_big5_attractive,,,,
soep-pretest,pre_beruf,,,,
soep-pretest,pre_ausb_wb_other,,,,
soep-pretest,pre_ausb_vt_other,,,,
soep-pretest,pre_attitude_self2,,,,
soep-pretest,pre_attitude_self1,,,,
soep-pretest,pre_assertive_tmscore,,,,
soep-pretest,pre_assertive_tdscore,,,,
soep-pretest,pre_assertive_pmscore,,,,
soep-pretest,pre_assertive_pdscore,,,,
soep-pretest,pre_assertive_pct_400,,,,
soep-pretest,pre_assertive_pct_300,,,,
soep-pretest,pre_assertive_pct_10k,,,,
soep-pretest,pre_assertive_mscore,,,,
soep-pretest,pre_assertive_meanrt,,,,
soep-pretest,pre_assertive_errorpct,,,,
soep-pretest,pre_assertive_dscore,,,,
soep-pretest,pre_assertive _ntrials,,,,
soep-pretest,pre_apprentice_sep,,,,
soep-pretest,pre_apprentice_oct,,,,
soep-pretest,pre_apprentice_nov,,,,
soep-pretest,pre_apprentice_may,,,,
soep-pretest,pre_apprentice_march,,,,
soep-pretest,pre_apprentice_june,,,,
soep-pretest,pre_apprentice_july,,,,
soep-pretest,pre_apprentice_jan,,,,
soep-pretest,pre_apprentice_feb,,,,
soep-pretest,pre_apprentice_dec,,,,
soep-pretest,pre_apprentice_aug,,,,
soep-pretest,pre_apprentice_april,,,,
soep-pretest,pre_apply_job_why_rejection,,,,
soep-pretest,pre_apply_job,,,,
soep-pretest,pre_analogy_test_tercile,,,,
soep-pretest,pre_analogy_test_right_number,,,,
soep-pretest,pre_analogy_test_grouped_number,,,,
soep-pretest,pre_amount_cheque,,,,
soep-pretest,pre_agree_child_test,,,,
soep-pretest,pre_age_years_youngest_child_hh,,,,
soep-pretest,pre_age_years,,,,
soep-pretest,pre_age_preferred,,,,
soep-pretest,pre_age_month_youngest_child_hh,,,,
soep-pretest,pre_age_felt,,,,
soep-pretest,pre_age_clustered,,,,
soep-pretest,pre_age_ competition_child,,,,
soep-pretest,pre_age,,,,
soep-pretest,pre_after_school_care_organisation,,,,
soep-pretest,pre_after_school_care_no_info_reason,,,,
soep-pretest,pre_after_school_care_no_info,,,,
soep-pretest,pre_after_school_care_name_responsible,,,,
soep-pretest,pre_after_school_care_institution,,,,
soep-pretest,pre_after_school_care,,,,
soep-pretest,pre_advantage_own2,,,,
soep-pretest,pre_advantage_own1,,,,
soep-pretest,pre_adress_school_child,,,,
soep-pretest,pre_adress_kindergareden_no_info_reason,,,,
soep-pretest,pre_adress_kindergarden_no_info,,,,
soep-pretest,pre_adress_employer_no_info_reason,,,,
soep-pretest,pre_adress_employer_no_info_after_text,,,,
soep-pretest,pre_adress_employer_no_info,,,,
soep-pretest,pre_adress_employer,,,,
soep-pretest,pre_address_school_no_info,,,,
soep-pretest,pre_address_employer_no_info_reason,,,,
soep-pretest,pre_account_overdraft_days_per_year,,,,
soep-pretest,pre_account_overdraft,,,,
soep-pretest,pre_abitur_gen,,,,
soep-pretest,pre_91_minutes,,,,
soep-pretest,pre_783_279,,,,
soep-pretest,pre_6752_a,,,,
soep-pretest,pre_6750_a,,,,
soep-pretest,pre_653_no answer,,,,
soep-pretest,pre_6464_6466,,,,
soep-pretest,pre_6411_no_answer,,,,
soep-pretest,pre_6409_unknown,,,,
soep-pretest,pre_6398_no_answer,,,,
soep-pretest,pre_634_no answer,,,,
soep-pretest,pre_632_y_n,,,,
soep-pretest,pre_6264_no_answer,,,,
soep-pretest,pre_6262_unknown,,,,
soep-pretest,pre_621_no_answer,,,,
soep-pretest,pre_620_no_answer,,,,
soep-pretest,pre_619_620_no_answer,,,,
soep-pretest,pre_618_no_answer,,,,
soep-pretest,pre_618_no _answer,,,,
soep-pretest,pre_615_616_no_answer,,,,
soep-pretest,pre_614_no_answer,,,,
soep-pretest,pre_611_612_no_answer,,,,
soep-pretest,pre_610_no_answer,,,,
soep-pretest,pre_607_608_no_answer,,,,
soep-pretest,pre_606_no_answer,,,,
soep-pretest,pre_603_604_no_answer,,,,
soep-pretest,pre_602_no_answer,,,,
soep-pretest,pre_6003_namely,,,,
soep-pretest,pre_5993_namely,,,,
soep-pretest,pre_5989_other,,,,
soep-pretest,pre_5930_no_answer,,,,
soep-pretest,pre_587_wife,,,,
soep-pretest,pre_587_husband,,,,
soep-pretest,pre_5842_no_answer,,,,
soep-pretest,pre_5840_no_answer,,,,
soep-pretest,pre_5837_no_answer,,,,
soep-pretest,pre_5836_month,,,,
soep-pretest,pre_5836_ years,,,,
soep-pretest,pre_5832_to_west,,,,
soep-pretest,pre_5832_to_east,,,,
soep-pretest,pre_5821_other_namely,,,,
soep-pretest,pre_5815_breast_cancer,,,,
soep-pretest,pre_5814_chd,,,,
soep-pretest,pre_570_mother_year_birth,,,,
soep-pretest,pre_570_father_year_birth,,,,
soep-pretest,pre_5650_namely,,,,
soep-pretest,pre_5605_sat_sun,,,,
soep-pretest,pre_5605_fr_sat,,,,
soep-pretest,pre_5574_9,,,,
soep-pretest,pre_5574_8,,,,
soep-pretest,pre_5574_7,,,,
soep-pretest,pre_5574_6,,,,
soep-pretest,pre_5574_5,,,,
soep-pretest,pre_5574_4,,,,
soep-pretest,pre_5574_3,,,,
soep-pretest,pre_5574_2,,,,
soep-pretest,pre_5574_12,,,,
soep-pretest,pre_5574_11,,,,
soep-pretest,pre_5574_10,,,,
soep-pretest,pre_5574_1,,,,
soep-pretest,pre_5499_son,,,,
soep-pretest,pre_5499_daughter,,,,
soep-pretest,pre_5478_yesterday_again,,,,
soep-pretest,pre_5478_yesterday,,,,
soep-pretest,pre_5478_again,,,,
soep-pretest,pre_5477_yesterday_again,,,,
soep-pretest,pre_5477_yesterday,,,,
soep-pretest,pre_5477_again,,,,
soep-pretest,pre_5476_yesterday_again,,,,
soep-pretest,pre_5476_yesterday,,,,
soep-pretest,pre_5476_again,,,,
soep-pretest,pre_5475_yesterday_again,,,,
soep-pretest,pre_5475_yesterday,,,,
soep-pretest,pre_5475_again,,,,
soep-pretest,pre_539_no_answer,,,,
soep-pretest,pre_536_mother_citizenship,,,,
soep-pretest,pre_536_father_citizenship,,,,
soep-pretest,pre_5339_namely,,,,
soep-pretest,pre_5338_possibility,,,,
soep-pretest,pre_5337_possibility,,,,
soep-pretest,pre_5336_possibility,,,,
soep-pretest,pre_5335_possibility,,,,
soep-pretest,pre_528_none,,,,
soep-pretest,pre_497_no_answer,,,,
soep-pretest,pre_4965_text,,,,
soep-pretest,pre_4962_b,,,,
soep-pretest,pre_4962_a,,,,
soep-pretest,pre_496_no_answer,,,,
soep-pretest,pre_4958_text,,,,
soep-pretest,pre_4956_b,,,,
soep-pretest,pre_4956_a,,,,
soep-pretest,pre_491_y_n,,,,
soep-pretest,pre_491_no_answer,,,,
soep-pretest,pre_4808_yes_no,,,,
soep-pretest,pre_4807_yes_no,,,,
soep-pretest,pre_4806_yes_no,,,,
soep-pretest,pre_4805_yes_no,,,,
soep-pretest,pre_4804_yes_no,,,,
soep-pretest,pre_4803_yes_no,,,,
soep-pretest,pre_4802_yes_no,,,,
soep-pretest,pre_4801_yes_no,,,,
soep-pretest,pre_4800_yes_no,,,,
soep-pretest,pre_4799_yes_no,,,,
soep-pretest,pre_4774_modification,,,,
soep-pretest,pre_4773_modification,,,,
soep-pretest,pre_4772_modification,,,,
soep-pretest,pre_4771_modification,,,,
soep-pretest,pre_4770_modification,,,,
soep-pretest,pre_4769_modification,,,,
soep-pretest,pre_4768_modification,,,,
soep-pretest,pre_4767_modification,,,,
soep-pretest,pre_4766_modification,,,,
soep-pretest,pre_4765_modification,,,,
soep-pretest,pre_4764_modification,,,,
soep-pretest,pre_4763_modification,,,,
soep-pretest,pre_4762_modification,,,,
soep-pretest,pre_4761_modification,,,,
soep-pretest,pre_4760_modification,,,,
soep-pretest,pre_475_no_answer,,,,
soep-pretest,pre_463_466,,,,
soep-pretest,pre_4621_b,,,,
soep-pretest,pre_4621_a,,,,
soep-pretest,pre_4620_no_answer,,,,
soep-pretest,pre_462_company,,,,
soep-pretest,pre_4607_no_answer,,,,
soep-pretest,pre_457_461,,,,
soep-pretest,pre_4456_a,,,,
soep-pretest,pre_4345_text,,,,
soep-pretest,pre_4342_no,,,,
soep-pretest,pre_4292_y_n,,,,
soep-pretest,pre_4291_y_n,,,,
soep-pretest,pre_4290_y_n,,,,
soep-pretest,pre_4234_a,,,,
soep-pretest,pre_4233_b,,,,
soep-pretest,pre_4233_a,,,,
soep-pretest,pre_4229_b,,,,
soep-pretest,pre_4229_a,,,,
soep-pretest,pre_4228_b,,,,
soep-pretest,pre_4228_a,,,,
soep-pretest,pre_4183_mother_education,,,,
soep-pretest,pre_4183_father_education,,,,
soep-pretest,pre_4183_father,,,,
soep-pretest,pre_4131_no_answer,,,,
soep-pretest,pre_4130_no_answer,,,,
soep-pretest,pre_3908_3910,,,,
soep-pretest,pre_3907_3909,,,,
soep-pretest,pre_3903_minutes,,,,
soep-pretest,pre_3713_no_answer,,,,
soep-pretest,pre_3713_2nd,,,,
soep-pretest,pre_3657_y_n,,,,
soep-pretest,pre_336_no_answer,,,,
soep-pretest,pre_336_2nd,,,,
soep-pretest,pre_334_no_answer,,,,
soep-pretest,pre_334_2nd,,,,
soep-pretest,pre_332_no_answer,,,,
soep-pretest,pre_332_2nd,,,,
soep-pretest,pre_330_no_answer,,,,
soep-pretest,pre_330_2nd,,,,
soep-pretest,pre_328_no_answer,,,,
soep-pretest,pre_328_2nd,,,,
soep-pretest,pre_326_no_answer,,,,
soep-pretest,pre_326_2nd,,,,
soep-pretest,pre_324_no_answer,,,,
soep-pretest,pre_324_2nd,,,,
soep-pretest,pre_320_no_answer,,,,
soep-pretest,pre_320_2nd,,,,
soep-pretest,pre_318_no_answer,,,,
soep-pretest,pre_318_2nd,,,,
soep-pretest,pre_316_no_answer,,,,
soep-pretest,pre_316_2nd,,,,
soep-pretest,pre_300_nonresponse,,,,
soep-pretest,pre_296_no_answer,,,,
soep-pretest,pre_295_no_answer,,,,
soep-pretest,pre_295_296,,,,
soep-pretest,pre_294_y_n,,,,
soep-pretest,pre_285_y_n,,,,
soep-pretest,pre_283_y_n,,,,
soep-pretest,pre_2746_a,,,,
soep-pretest,pre_2743_no_answer,,,,
soep-pretest,pre_2743,,,,
soep-pretest,pre_2695_yes_no,,,,
soep-pretest,pre_2694_a,,,,
soep-pretest,pre_2683_a,,,,
soep-pretest,pre_267_b,,,,
soep-pretest,pre_267_a,,,,
soep-pretest,pre_250_mother,,,,
soep-pretest,pre_250_father,,,,
soep-pretest,pre_249_mother,,,,
soep-pretest,pre_249_father,,,,
soep-pretest,pre_247_mother,,,,
soep-pretest,pre_247_father,,,,
soep-pretest,pre_244_bis_247,,,,
soep-pretest,pre_242_mother,,,,
soep-pretest,pre_242_father,,,,
soep-pretest,pre_230_232,,,,
soep-pretest,pre_2114_time,,,,
soep-pretest,pre_1855_text,,,,
soep-pretest,pre_1854_text,,,,
soep-pretest,pre_1853_text,,,,
soep-pretest,pre_1852_text,,,,
soep-pretest,pre_1851_text,,,,
soep-pretest,pre_1850_text,,,,
soep-pretest,pre_1849_text,,,,
soep-pretest,pre_1848_text,,,,
soep-pretest,pre_1847_text,,,,
soep-pretest,pre_1846_text,,,,
soep-pretest,pre_1845_text,,,,
soep-pretest,pre_1844_text,,,,
soep-pretest,pre_172_male,,,,
soep-pretest,pre_141_minutes,,,,
soep-pretest,pre_134_minutes,,,,
soep-pretest,pre_1280_1284,,,,
soep-pretest,pre_126_minutes,,,,
soep-pretest,pre_1239_a,,,,
soep-pretest,pre_118_minutes,,,,
soep-pretest,pre_110_minutes,,,,
soep-pretest,pre_102_minutes,,,,
soep-pretest,pre__1457a_p_tax ,,,,
soep-pretest,pre_ participation_in_depth,,,,
soep-pretest,pre_ participation_again,,,,
soep-pretest,prauch9,,,,
soep-pretest,prauch8,,,,
soep-pretest,prauch4,,,,
soep-pretest,prauch3a,,,,
soep-pretest,prauch3,,,,
soep-pretest,prauch2a,,,,
soep-pretest,prauch2,,,,
soep-pretest,prauch1a,,,,
soep-pretest,prauch1,,,,
soep-pretest,prad,,,,
soep-pretest,ppol7,,,,
soep-pretest,ppol6,,,,
soep-pretest,ppol4 ,,,,
soep-pretest,ppol4,,,,
soep-pretest,ppol3 ,,,,
soep-pretest,ppol3,,,,
soep-pretest,ppol2,,,,
soep-pretest,ppol1,,,,
soep-pretest,ppkw,,,,
soep-pretest,ppkv06,,,,
